_id,service_id,flight_id,service_type,service_time,status
685abfcf0f1531c3d1c762f8,S04612,FL01538,Security Check,2023-09-05T23:00:00,In Progress
685abfcf0f1531c3d1c762f9,S04613,FL01538,Baggage Handling,2023-09-05T23:00:00,Completed
685abfcf0f1531c3d1c762fa,S04614,FL01538,Boarding,2023-09-05T23:00:00,Completed
685abfcf0f1531c3d1c762fb,S04615,FL01539,Security Check,2023-01-13T07:00:00,Completed
685abfcf0f1531c3d1c762fc,S04616,FL01539,Baggage Handling,2023-01-13T07:00:00,Completed
685abfcf0f1531c3d1c762fd,S04617,FL01539,Boarding,2023-01-13T08:00:00,Cancelled
685abfcf0f1531c3d1c762fe,S04618,FL01540,Security Check,2023-03-31T14:00:00,In Progress
685abfcf0f1531c3d1c762ff,S04619,FL01540,Baggage Handling,2023-03-31T14:00:00,In Progress
685abfcf0f1531c3d1c76300,S04620,FL01540,Boarding,2023-03-31T15:00:00,In Progress
685abfcf0f1531c3d1c76301,S04621,FL01541,Security Check,2023-01-23T05:00:00,In Progress
685abfcf0f1531c3d1c76302,S04622,FL01541,Baggage Handling,2023-01-23T04:00:00,In Progress
685abfcf0f1531c3d1c76303,S04623,FL01541,Boarding,2023-01-23T02:00:00,Cancelled
685abfcf0f1531c3d1c76304,S04624,FL01542,Security Check,2023-11-08T15:00:00,Completed
685abfcf0f1531c3d1c76305,S04625,FL01542,Baggage Handling,2023-11-08T14:00:00,Completed
685abfcf0f1531c3d1c76306,S04626,FL01542,Boarding,2023-11-08T15:00:00,Cancelled
685abfcf0f1531c3d1c76307,S04627,FL01543,Security Check,2023-11-27T11:00:00,In Progress
685abfcf0f1531c3d1c76308,S04628,FL01543,Baggage Handling,2023-11-27T09:00:00,Cancelled
685abfcf0f1531c3d1c76309,S04629,FL01543,Boarding,2023-11-27T09:00:00,In Progress
685abfcf0f1531c3d1c7630a,S04630,FL01544,Security Check,2023-06-13T10:00:00,In Progress
685abfcf0f1531c3d1c7630b,S04631,FL01544,Baggage Handling,2023-06-13T13:00:00,In Progress
685abfcf0f1531c3d1c7630c,S04632,FL01544,Boarding,2023-06-13T12:00:00,Cancelled
685abfcf0f1531c3d1c7630d,S04633,FL01545,Security Check,2023-12-08T00:00:00,Completed
685abfcf0f1531c3d1c7630e,S04634,FL01545,Baggage Handling,2023-12-08T00:00:00,Cancelled
685abfcf0f1531c3d1c7630f,S04635,FL01545,Boarding,2023-12-07T22:00:00,Cancelled
685abfcf0f1531c3d1c76310,S04636,FL01546,Security Check,2023-01-01T04:00:00,In Progress
685abfcf0f1531c3d1c76311,S04637,FL01546,Baggage Handling,2023-01-01T05:00:00,Completed
685abfcf0f1531c3d1c76312,S04638,FL01546,Boarding,2023-01-01T06:00:00,Cancelled
685abfcf0f1531c3d1c76313,S04639,FL01547,Security Check,2023-09-17T05:00:00,Cancelled
685abfcf0f1531c3d1c76314,S04640,FL01547,Baggage Handling,2023-09-17T04:00:00,Cancelled
685abfcf0f1531c3d1c76315,S04641,FL01547,Boarding,2023-09-17T04:00:00,Cancelled
685abfcf0f1531c3d1c76316,S04642,FL01548,Security Check,2023-11-20T07:00:00,Cancelled
685abfcf0f1531c3d1c76317,S04643,FL01548,Baggage Handling,2023-11-20T06:00:00,In Progress
685abfcf0f1531c3d1c76318,S04644,FL01548,Boarding,2023-11-20T08:00:00,In Progress
685abfcf0f1531c3d1c76319,S04645,FL01549,Security Check,2023-12-31T15:00:00,In Progress
685abfcf0f1531c3d1c7631a,S04646,FL01549,Baggage Handling,2023-12-31T14:00:00,In Progress
685abfcf0f1531c3d1c7631b,S04647,FL01549,Boarding,2023-12-31T15:00:00,In Progress
685abfcf0f1531c3d1c7631c,S04648,FL01550,Security Check,2023-12-19T12:00:00,Completed
685abfcf0f1531c3d1c7631d,S04649,FL01550,Baggage Handling,2023-12-19T15:00:00,Cancelled
685abfcf0f1531c3d1c7631e,S04650,FL01550,Boarding,2023-12-19T14:00:00,In Progress
685abfcf0f1531c3d1c7631f,S04651,FL01551,Security Check,2023-05-20T04:00:00,In Progress
685abfcf0f1531c3d1c76320,S04652,FL01551,Baggage Handling,2023-05-20T07:00:00,In Progress
685abfcf0f1531c3d1c76321,S04653,FL01551,Boarding,2023-05-20T06:00:00,Completed
685abfcf0f1531c3d1c76322,S04654,FL01552,Security Check,2023-10-14T16:00:00,Completed
685abfcf0f1531c3d1c76323,S04655,FL01552,Baggage Handling,2023-10-14T15:00:00,Cancelled
685abfcf0f1531c3d1c76324,S04656,FL01552,Boarding,2023-10-14T16:00:00,Completed
685abfcf0f1531c3d1c76325,S04657,FL01553,Security Check,2023-10-28T17:00:00,Completed
685abfcf0f1531c3d1c76326,S04658,FL01553,Baggage Handling,2023-10-28T14:00:00,Cancelled
685abfcf0f1531c3d1c76327,S04659,FL01553,Boarding,2023-10-28T17:00:00,Completed
685abfcf0f1531c3d1c76328,S04660,FL01554,Security Check,2023-08-09T14:00:00,Completed
685abfcf0f1531c3d1c76329,S04661,FL01554,Baggage Handling,2023-08-09T16:00:00,Completed
685abfcf0f1531c3d1c7632a,S04662,FL01554,Boarding,2023-08-09T13:00:00,Completed
685abfcf0f1531c3d1c7632b,S04663,FL01555,Security Check,2023-05-03T22:00:00,Cancelled
685abfcf0f1531c3d1c7632c,S04664,FL01555,Baggage Handling,2023-05-03T21:00:00,In Progress
685abfcf0f1531c3d1c7632d,S04665,FL01555,Boarding,2023-05-03T21:00:00,In Progress
685abfcf0f1531c3d1c7632e,S04666,FL01556,Security Check,2023-01-12T01:00:00,In Progress
685abfcf0f1531c3d1c7632f,S04667,FL01556,Baggage Handling,2023-01-12T03:00:00,Cancelled
685abfcf0f1531c3d1c76330,S04668,FL01556,Boarding,2023-01-12T02:00:00,In Progress
685abfcf0f1531c3d1c76331,S04669,FL01557,Security Check,2023-11-25T22:00:00,In Progress
685abfcf0f1531c3d1c76332,S04670,FL01557,Baggage Handling,2023-11-26T00:00:00,Cancelled
685abfcf0f1531c3d1c76333,S04671,FL01557,Boarding,2023-11-25T22:00:00,Cancelled
685abfcf0f1531c3d1c76334,S04672,FL01558,Security Check,2023-12-05T18:00:00,Completed
685abfcf0f1531c3d1c76335,S04673,FL01558,Baggage Handling,2023-12-05T17:00:00,Completed
685abfcf0f1531c3d1c76336,S04674,FL01558,Boarding,2023-12-05T17:00:00,In Progress
685abfcf0f1531c3d1c76337,S04675,FL01559,Security Check,2023-05-09T06:00:00,Completed
685abfcf0f1531c3d1c76338,S04676,FL01559,Baggage Handling,2023-05-09T06:00:00,Completed
685abfcf0f1531c3d1c76339,S04677,FL01559,Boarding,2023-05-09T06:00:00,In Progress
685abfcf0f1531c3d1c7633a,S04678,FL01560,Security Check,2023-02-10T14:00:00,Cancelled
685abfcf0f1531c3d1c7633b,S04679,FL01560,Baggage Handling,2023-02-10T14:00:00,Completed
685abfcf0f1531c3d1c7633c,S04680,FL01560,Boarding,2023-02-10T17:00:00,In Progress
685abfcf0f1531c3d1c7633d,S04681,FL01561,Security Check,2023-11-22T19:00:00,Cancelled
685abfcf0f1531c3d1c7633e,S04682,FL01561,Baggage Handling,2023-11-22T19:00:00,In Progress
685abfcf0f1531c3d1c7633f,S04683,FL01561,Boarding,2023-11-22T18:00:00,Cancelled
685abfcf0f1531c3d1c76340,S04684,FL01562,Security Check,2023-04-09T19:00:00,Completed
685abfcf0f1531c3d1c76341,S04685,FL01562,Baggage Handling,2023-04-09T21:00:00,Completed
685abfcf0f1531c3d1c76342,S04686,FL01562,Boarding,2023-04-09T19:00:00,Cancelled
685abfcf0f1531c3d1c76343,S04687,FL01563,Security Check,2023-10-16T13:00:00,Cancelled
685abfcf0f1531c3d1c76344,S04688,FL01563,Baggage Handling,2023-10-16T12:00:00,In Progress
685abfcf0f1531c3d1c76345,S04689,FL01563,Boarding,2023-10-16T10:00:00,Completed
685abfcf0f1531c3d1c76346,S04690,FL01564,Security Check,2023-01-25T03:00:00,Cancelled
685abfcf0f1531c3d1c76347,S04691,FL01564,Baggage Handling,2023-01-25T04:00:00,Completed
685abfcf0f1531c3d1c76348,S04692,FL01564,Boarding,2023-01-25T06:00:00,Cancelled
685abfcf0f1531c3d1c76349,S04693,FL01565,Security Check,2023-03-04T15:00:00,Cancelled
685abfcf0f1531c3d1c7634a,S04694,FL01565,Baggage Handling,2023-03-04T18:00:00,In Progress
685abfcf0f1531c3d1c7634b,S04695,FL01565,Boarding,2023-03-04T16:00:00,Completed
685abfcf0f1531c3d1c7634c,S04696,FL01566,Security Check,2023-08-17T20:00:00,Cancelled
685abfcf0f1531c3d1c7634d,S04697,FL01566,Baggage Handling,2023-08-17T19:00:00,In Progress
685abfcf0f1531c3d1c7634e,S04698,FL01566,Boarding,2023-08-17T19:00:00,In Progress
685abfcf0f1531c3d1c7634f,S04699,FL01567,Security Check,2023-05-06T14:00:00,Completed
685abfcf0f1531c3d1c76350,S04700,FL01567,Baggage Handling,2023-05-06T16:00:00,Cancelled
685abfcf0f1531c3d1c76351,S04701,FL01567,Boarding,2023-05-06T14:00:00,In Progress
685abfcf0f1531c3d1c76352,S04702,FL01568,Security Check,2023-09-27T02:00:00,Completed
685abfcf0f1531c3d1c76353,S04703,FL01568,Baggage Handling,2023-09-27T02:00:00,In Progress
685abfcf0f1531c3d1c76354,S04704,FL01568,Boarding,2023-09-27T00:00:00,In Progress
685abfcf0f1531c3d1c76355,S04705,FL01569,Security Check,2023-04-02T00:00:00,In Progress
685abfcf0f1531c3d1c76356,S04706,FL01569,Baggage Handling,2023-04-01T23:00:00,In Progress
685abfcf0f1531c3d1c76357,S04707,FL01569,Boarding,2023-04-02T02:00:00,In Progress
685abfcf0f1531c3d1c76358,S04708,FL01570,Security Check,2023-05-14T17:00:00,Cancelled
685abfcf0f1531c3d1c76359,S04709,FL01570,Baggage Handling,2023-05-14T19:00:00,Cancelled
685abfcf0f1531c3d1c7635a,S04710,FL01570,Boarding,2023-05-14T18:00:00,Cancelled
685abfcf0f1531c3d1c7635b,S04711,FL01571,Security Check,2023-06-17T18:00:00,In Progress
685abfcf0f1531c3d1c7635c,S04712,FL01571,Baggage Handling,2023-06-17T17:00:00,In Progress
685abfcf0f1531c3d1c7635d,S04713,FL01571,Boarding,2023-06-17T18:00:00,Completed
685abfcf0f1531c3d1c7635e,S04714,FL01572,Security Check,2023-05-24T20:00:00,In Progress
685abfcf0f1531c3d1c7635f,S04715,FL01572,Baggage Handling,2023-05-24T18:00:00,Completed
685abfcf0f1531c3d1c76360,S04716,FL01572,Boarding,2023-05-24T20:00:00,Cancelled
685abfcf0f1531c3d1c76361,S04717,FL01573,Security Check,2023-12-12T03:00:00,Cancelled
685abfcf0f1531c3d1c76362,S04718,FL01573,Baggage Handling,2023-12-12T02:00:00,In Progress
685abfcf0f1531c3d1c76363,S04719,FL01573,Boarding,2023-12-12T01:00:00,Completed
685abfcf0f1531c3d1c76364,S04720,FL01574,Security Check,2023-10-02T07:00:00,Cancelled
685abfcf0f1531c3d1c76365,S04721,FL01574,Baggage Handling,2023-10-02T09:00:00,In Progress
685abfcf0f1531c3d1c76366,S04722,FL01574,Boarding,2023-10-02T07:00:00,In Progress
685abfcf0f1531c3d1c76367,S04723,FL01575,Security Check,2023-01-14T20:00:00,Cancelled
685abfcf0f1531c3d1c76368,S04724,FL01575,Baggage Handling,2023-01-14T21:00:00,Completed
685abfcf0f1531c3d1c76369,S04725,FL01575,Boarding,2023-01-14T21:00:00,Cancelled
685abfcf0f1531c3d1c7636a,S04726,FL01576,Security Check,2023-05-21T16:00:00,Completed
685abfcf0f1531c3d1c7636b,S04727,FL01576,Baggage Handling,2023-05-21T18:00:00,Completed
685abfcf0f1531c3d1c7636c,S04728,FL01576,Boarding,2023-05-21T18:00:00,In Progress
685abfcf0f1531c3d1c7636d,S04729,FL01577,Security Check,2023-06-25T13:00:00,In Progress
685abfcf0f1531c3d1c7636e,S04730,FL01577,Baggage Handling,2023-06-25T13:00:00,In Progress
685abfcf0f1531c3d1c7636f,S04731,FL01577,Boarding,2023-06-25T13:00:00,In Progress
685abfcf0f1531c3d1c76370,S04732,FL01578,Security Check,2023-11-22T07:00:00,In Progress
685abfcf0f1531c3d1c76371,S04733,FL01578,Baggage Handling,2023-11-22T07:00:00,In Progress
685abfcf0f1531c3d1c76372,S04734,FL01578,Boarding,2023-11-22T10:00:00,Completed
685abfcf0f1531c3d1c76373,S04735,FL01579,Security Check,2023-07-06T16:00:00,In Progress
685abfcf0f1531c3d1c76374,S04736,FL01579,Baggage Handling,2023-07-06T18:00:00,Completed
685abfcf0f1531c3d1c76375,S04737,FL01579,Boarding,2023-07-06T18:00:00,In Progress
685abfcf0f1531c3d1c76376,S04738,FL01580,Security Check,2023-09-17T22:00:00,In Progress
685abfcf0f1531c3d1c76377,S04739,FL01580,Baggage Handling,2023-09-17T23:00:00,In Progress
685abfcf0f1531c3d1c76378,S04740,FL01580,Boarding,2023-09-17T23:00:00,Cancelled
685abfcf0f1531c3d1c76379,S04741,FL01581,Security Check,2023-05-03T10:00:00,Cancelled
685abfcf0f1531c3d1c7637a,S04742,FL01581,Baggage Handling,2023-05-03T13:00:00,Completed
685abfcf0f1531c3d1c7637b,S04743,FL01581,Boarding,2023-05-03T11:00:00,In Progress
685abfcf0f1531c3d1c7637c,S04744,FL01582,Security Check,2023-08-06T06:00:00,In Progress
685abfcf0f1531c3d1c7637d,S04745,FL01582,Baggage Handling,2023-08-06T03:00:00,Completed
685abfcf0f1531c3d1c7637e,S04746,FL01582,Boarding,2023-08-06T06:00:00,Completed
685abfcf0f1531c3d1c7637f,S04747,FL01583,Security Check,2023-11-30T14:00:00,In Progress
685abfcf0f1531c3d1c76380,S04748,FL01583,Baggage Handling,2023-11-30T15:00:00,In Progress
685abfcf0f1531c3d1c76381,S04749,FL01583,Boarding,2023-11-30T13:00:00,Completed
685abfcf0f1531c3d1c76382,S04750,FL01584,Security Check,2023-10-20T04:00:00,Cancelled
685abfcf0f1531c3d1c76383,S04751,FL01584,Baggage Handling,2023-10-20T03:00:00,In Progress
685abfcf0f1531c3d1c76384,S04752,FL01584,Boarding,2023-10-20T03:00:00,Cancelled
685abfcf0f1531c3d1c76385,S04753,FL01585,Security Check,2023-01-07T22:00:00,In Progress
685abfcf0f1531c3d1c76386,S04754,FL01585,Baggage Handling,2023-01-07T22:00:00,Completed
685abfcf0f1531c3d1c76387,S04755,FL01585,Boarding,2023-01-07T19:00:00,In Progress
685abfcf0f1531c3d1c76388,S04756,FL01586,Security Check,2023-01-27T01:00:00,Cancelled
685abfcf0f1531c3d1c76389,S04757,FL01586,Baggage Handling,2023-01-27T03:00:00,Cancelled
685abfcf0f1531c3d1c7638a,S04758,FL01586,Boarding,2023-01-27T01:00:00,In Progress
685abfcf0f1531c3d1c7638b,S04759,FL01587,Security Check,2023-10-06T21:00:00,In Progress
685abfcf0f1531c3d1c7638c,S04760,FL01587,Baggage Handling,2023-10-07T00:00:00,In Progress
685abfcf0f1531c3d1c7638d,S04761,FL01587,Boarding,2023-10-06T21:00:00,In Progress
685abfcf0f1531c3d1c7638e,S04762,FL01588,Security Check,2023-01-28T01:00:00,In Progress
685abfcf0f1531c3d1c7638f,S04763,FL01588,Baggage Handling,2023-01-28T00:00:00,Completed
685abfcf0f1531c3d1c76390,S04764,FL01588,Boarding,2023-01-28T00:00:00,Cancelled
685abfcf0f1531c3d1c76391,S04765,FL01589,Security Check,2023-01-13T09:00:00,Cancelled
685abfcf0f1531c3d1c76392,S04766,FL01589,Baggage Handling,2023-01-13T09:00:00,Cancelled
685abfcf0f1531c3d1c76393,S04767,FL01589,Boarding,2023-01-13T11:00:00,In Progress
685abfcf0f1531c3d1c76394,S04768,FL01590,Security Check,2023-08-10T12:00:00,Completed
685abfcf0f1531c3d1c76395,S04769,FL01590,Baggage Handling,2023-08-10T12:00:00,Completed
685abfcf0f1531c3d1c76396,S04770,FL01590,Boarding,2023-08-10T13:00:00,Cancelled
685abfcf0f1531c3d1c76397,S04771,FL01591,Security Check,2023-12-02T06:00:00,Cancelled
685abfcf0f1531c3d1c76398,S04772,FL01591,Baggage Handling,2023-12-02T03:00:00,In Progress
685abfcf0f1531c3d1c76399,S04773,FL01591,Boarding,2023-12-02T06:00:00,In Progress
685abfcf0f1531c3d1c7639a,S04774,FL01592,Security Check,2023-04-23T23:00:00,Completed
685abfcf0f1531c3d1c7639b,S04775,FL01592,Baggage Handling,2023-04-23T23:00:00,In Progress
685abfcf0f1531c3d1c7639c,S04776,FL01592,Boarding,2023-04-23T21:00:00,In Progress
685abfcf0f1531c3d1c7639d,S04777,FL01593,Security Check,2023-12-21T01:00:00,Cancelled
685abfcf0f1531c3d1c7639e,S04778,FL01593,Baggage Handling,2023-12-21T02:00:00,Cancelled
685abfcf0f1531c3d1c7639f,S04779,FL01593,Boarding,2023-12-21T01:00:00,Completed
685abfcf0f1531c3d1c763a0,S04780,FL01594,Security Check,2023-10-19T00:00:00,Completed
685abfcf0f1531c3d1c763a1,S04781,FL01594,Baggage Handling,2023-10-19T01:00:00,Completed
685abfcf0f1531c3d1c763a2,S04782,FL01594,Boarding,2023-10-19T00:00:00,In Progress
685abfcf0f1531c3d1c763a3,S04783,FL01595,Security Check,2023-11-24T22:00:00,Cancelled
685abfcf0f1531c3d1c763a4,S04784,FL01595,Baggage Handling,2023-11-24T21:00:00,Cancelled
685abfcf0f1531c3d1c763a5,S04785,FL01595,Boarding,2023-11-24T22:00:00,Completed
685abfcf0f1531c3d1c763a6,S04786,FL01596,Security Check,2023-09-18T15:00:00,In Progress
685abfcf0f1531c3d1c763a7,S04787,FL01596,Baggage Handling,2023-09-18T12:00:00,Cancelled
685abfcf0f1531c3d1c763a8,S04788,FL01596,Boarding,2023-09-18T13:00:00,Cancelled
685abfcf0f1531c3d1c763a9,S04789,FL01597,Security Check,2023-01-11T16:00:00,Cancelled
685abfcf0f1531c3d1c763aa,S04790,FL01597,Baggage Handling,2023-01-11T16:00:00,Completed
685abfcf0f1531c3d1c763ab,S04791,FL01597,Boarding,2023-01-11T15:00:00,Cancelled
685abfcf0f1531c3d1c763ac,S04792,FL01598,Security Check,2023-04-08T04:00:00,Cancelled
685abfcf0f1531c3d1c763ad,S04793,FL01598,Baggage Handling,2023-04-08T04:00:00,Cancelled
685abfcf0f1531c3d1c763ae,S04794,FL01598,Boarding,2023-04-08T03:00:00,Cancelled
685abfcf0f1531c3d1c763af,S04795,FL01599,Security Check,2023-09-20T04:00:00,Cancelled
685abfcf0f1531c3d1c763b0,S04796,FL01599,Baggage Handling,2023-09-20T02:00:00,In Progress
685abfcf0f1531c3d1c763b1,S04797,FL01599,Boarding,2023-09-20T04:00:00,Completed
685abfcf0f1531c3d1c763b2,S04798,FL01600,Security Check,2023-01-16T17:00:00,In Progress
685abfcf0f1531c3d1c763b3,S04799,FL01600,Baggage Handling,2023-01-16T17:00:00,Completed
685abfcf0f1531c3d1c763b4,S04800,FL01600,Boarding,2023-01-16T17:00:00,Cancelled
685abfcf0f1531c3d1c763b5,S04801,FL01601,Security Check,2023-08-09T21:00:00,In Progress
685abfcf0f1531c3d1c763b6,S04802,FL01601,Baggage Handling,2023-08-09T19:00:00,Cancelled
685abfcf0f1531c3d1c763b7,S04803,FL01601,Boarding,2023-08-09T21:00:00,In Progress
685abfcf0f1531c3d1c763b8,S04804,FL01602,Security Check,2023-12-09T13:00:00,Completed
685abfcf0f1531c3d1c763b9,S04805,FL01602,Baggage Handling,2023-12-09T11:00:00,Cancelled
685abfcf0f1531c3d1c763ba,S04806,FL01602,Boarding,2023-12-09T13:00:00,Cancelled
685abfcf0f1531c3d1c763bb,S04807,FL01603,Security Check,2023-10-29T07:00:00,In Progress
685abfcf0f1531c3d1c763bc,S04808,FL01603,Baggage Handling,2023-10-29T08:00:00,In Progress
685abfcf0f1531c3d1c763bd,S04809,FL01603,Boarding,2023-10-29T08:00:00,Completed
685abfcf0f1531c3d1c763be,S04810,FL01604,Security Check,2023-07-14T03:00:00,Cancelled
685abfcf0f1531c3d1c763bf,S04811,FL01604,Baggage Handling,2023-07-14T04:00:00,In Progress
685abfcf0f1531c3d1c763c0,S04812,FL01604,Boarding,2023-07-14T04:00:00,Cancelled
685abfcf0f1531c3d1c763c1,S04813,FL01605,Security Check,2023-08-31T20:00:00,In Progress
685abfcf0f1531c3d1c763c2,S04814,FL01605,Baggage Handling,2023-08-31T23:00:00,Cancelled
685abfcf0f1531c3d1c763c3,S04815,FL01605,Boarding,2023-08-31T20:00:00,In Progress
685abfcf0f1531c3d1c763c4,S04816,FL01606,Security Check,2023-09-02T18:00:00,Completed
685abfcf0f1531c3d1c763c5,S04817,FL01606,Baggage Handling,2023-09-02T18:00:00,Completed
685abfcf0f1531c3d1c763c6,S04818,FL01606,Boarding,2023-09-02T16:00:00,Completed
685abfcf0f1531c3d1c763c7,S04819,FL01607,Security Check,2023-11-15T20:00:00,Cancelled
685abfcf0f1531c3d1c763c8,S04820,FL01607,Baggage Handling,2023-11-15T22:00:00,In Progress
685abfcf0f1531c3d1c763c9,S04821,FL01607,Boarding,2023-11-15T22:00:00,Cancelled
685abfcf0f1531c3d1c763ca,S04822,FL01608,Security Check,2023-07-03T16:00:00,In Progress
685abfcf0f1531c3d1c763cb,S04823,FL01608,Baggage Handling,2023-07-03T14:00:00,Completed
685abfcf0f1531c3d1c763cc,S04824,FL01608,Boarding,2023-07-03T17:00:00,Cancelled
685abfcf0f1531c3d1c763cd,S04825,FL01609,Security Check,2023-07-28T00:00:00,Cancelled
685abfcf0f1531c3d1c763ce,S04826,FL01609,Baggage Handling,2023-07-27T21:00:00,Completed
685abfcf0f1531c3d1c763cf,S04827,FL01609,Boarding,2023-07-28T00:00:00,Completed
685abfcf0f1531c3d1c763d0,S04828,FL01610,Security Check,2023-05-12T12:00:00,In Progress
685abfcf0f1531c3d1c763d1,S04829,FL01610,Baggage Handling,2023-05-12T11:00:00,In Progress
685abfcf0f1531c3d1c763d2,S04830,FL01610,Boarding,2023-05-12T11:00:00,Completed
685abfcf0f1531c3d1c763d3,S04831,FL01611,Security Check,2023-09-19T04:00:00,Completed
685abfcf0f1531c3d1c763d4,S04832,FL01611,Baggage Handling,2023-09-19T04:00:00,Completed
685abfcf0f1531c3d1c763d5,S04833,FL01611,Boarding,2023-09-19T05:00:00,Completed
685abfcf0f1531c3d1c763d6,S04834,FL01612,Security Check,2023-12-15T17:00:00,In Progress
685abfcf0f1531c3d1c763d7,S04835,FL01612,Baggage Handling,2023-12-15T15:00:00,Cancelled
685abfcf0f1531c3d1c763d8,S04836,FL01612,Boarding,2023-12-15T17:00:00,In Progress
685abfcf0f1531c3d1c763d9,S04837,FL01613,Security Check,2023-01-02T19:00:00,Completed
685abfcf0f1531c3d1c763da,S04838,FL01613,Baggage Handling,2023-01-02T18:00:00,In Progress
685abfcf0f1531c3d1c763db,S04839,FL01613,Boarding,2023-01-02T18:00:00,Cancelled
685abfcf0f1531c3d1c763dc,S04840,FL01614,Security Check,2023-05-18T13:00:00,In Progress
685abfcf0f1531c3d1c763dd,S04841,FL01614,Baggage Handling,2023-05-18T12:00:00,In Progress
685abfcf0f1531c3d1c763de,S04842,FL01614,Boarding,2023-05-18T10:00:00,In Progress
685abfcf0f1531c3d1c763df,S04843,FL01615,Security Check,2023-05-16T16:00:00,Cancelled
685abfcf0f1531c3d1c763e0,S04844,FL01615,Baggage Handling,2023-05-16T14:00:00,In Progress
685abfcf0f1531c3d1c763e1,S04845,FL01615,Boarding,2023-05-16T14:00:00,In Progress
685abfcf0f1531c3d1c763e2,S04846,FL01616,Security Check,2023-06-06T22:00:00,In Progress
685abfcf0f1531c3d1c763e3,S04847,FL01616,Baggage Handling,2023-06-06T23:00:00,In Progress
685abfcf0f1531c3d1c763e4,S04848,FL01616,Boarding,2023-06-06T23:00:00,In Progress
685abfcf0f1531c3d1c763e5,S04849,FL01617,Security Check,2023-05-19T13:00:00,Completed
685abfcf0f1531c3d1c763e6,S04850,FL01617,Baggage Handling,2023-05-19T11:00:00,Cancelled
685abfcf0f1531c3d1c763e7,S04851,FL01617,Boarding,2023-05-19T10:00:00,In Progress
685abfcf0f1531c3d1c763e8,S04852,FL01618,Security Check,2023-05-23T12:00:00,In Progress
685abfcf0f1531c3d1c763e9,S04853,FL01618,Baggage Handling,2023-05-23T14:00:00,In Progress
685abfcf0f1531c3d1c763ea,S04854,FL01618,Boarding,2023-05-23T14:00:00,In Progress
685abfcf0f1531c3d1c763eb,S04855,FL01619,Security Check,2023-03-25T16:00:00,Completed
685abfcf0f1531c3d1c763ec,S04856,FL01619,Baggage Handling,2023-03-25T19:00:00,Cancelled
685abfcf0f1531c3d1c763ed,S04857,FL01619,Boarding,2023-03-25T19:00:00,Cancelled
685abfcf0f1531c3d1c763ee,S04858,FL01620,Security Check,2023-11-25T19:00:00,In Progress
685abfcf0f1531c3d1c763ef,S04859,FL01620,Baggage Handling,2023-11-25T20:00:00,In Progress
685abfcf0f1531c3d1c763f0,S04860,FL01620,Boarding,2023-11-25T19:00:00,In Progress
685abfcf0f1531c3d1c763f1,S04861,FL01621,Security Check,2023-11-29T17:00:00,In Progress
685abfcf0f1531c3d1c763f2,S04862,FL01621,Baggage Handling,2023-11-29T19:00:00,Cancelled
685abfcf0f1531c3d1c763f3,S04863,FL01621,Boarding,2023-11-29T20:00:00,In Progress
685abfcf0f1531c3d1c763f4,S04864,FL01622,Security Check,2023-12-05T03:00:00,In Progress
685abfcf0f1531c3d1c763f5,S04865,FL01622,Baggage Handling,2023-12-05T04:00:00,Cancelled
685abfcf0f1531c3d1c763f6,S04866,FL01622,Boarding,2023-12-05T04:00:00,Completed
685abfcf0f1531c3d1c763f7,S04867,FL01623,Security Check,2023-10-21T05:00:00,In Progress
685abfcf0f1531c3d1c763f8,S04868,FL01623,Baggage Handling,2023-10-21T04:00:00,In Progress
685abfcf0f1531c3d1c763f9,S04869,FL01623,Boarding,2023-10-21T06:00:00,In Progress
685abfcf0f1531c3d1c763fa,S04870,FL01624,Security Check,2023-07-12T19:00:00,Cancelled
685abfcf0f1531c3d1c763fb,S04871,FL01624,Baggage Handling,2023-07-12T19:00:00,Completed
685abfcf0f1531c3d1c763fc,S04872,FL01624,Boarding,2023-07-12T18:00:00,Completed
685abfcf0f1531c3d1c763fd,S04873,FL01625,Security Check,2023-10-20T00:00:00,Completed
685abfcf0f1531c3d1c763fe,S04874,FL01625,Baggage Handling,2023-10-20T00:00:00,In Progress
685abfcf0f1531c3d1c763ff,S04875,FL01625,Boarding,2023-10-20T02:00:00,In Progress
685abfcf0f1531c3d1c76400,S04876,FL01626,Security Check,2023-04-17T17:00:00,In Progress
685abfcf0f1531c3d1c76401,S04877,FL01626,Baggage Handling,2023-04-17T20:00:00,Cancelled
685abfcf0f1531c3d1c76402,S04878,FL01626,Boarding,2023-04-17T18:00:00,Cancelled
685abfcf0f1531c3d1c76403,S04879,FL01627,Security Check,2023-01-28T01:00:00,In Progress
685abfcf0f1531c3d1c76404,S04880,FL01627,Baggage Handling,2023-01-28T01:00:00,Cancelled
685abfcf0f1531c3d1c76405,S04881,FL01627,Boarding,2023-01-28T01:00:00,In Progress
685abfcf0f1531c3d1c76406,S04882,FL01628,Security Check,2023-03-15T06:00:00,Completed
685abfcf0f1531c3d1c76407,S04883,FL01628,Baggage Handling,2023-03-15T07:00:00,Completed
685abfcf0f1531c3d1c76408,S04884,FL01628,Boarding,2023-03-15T07:00:00,Cancelled
685abfcf0f1531c3d1c76409,S04885,FL01629,Security Check,2023-06-05T05:00:00,In Progress
685abfcf0f1531c3d1c7640a,S04886,FL01629,Baggage Handling,2023-06-05T06:00:00,Completed
685abfcf0f1531c3d1c7640b,S04887,FL01629,Boarding,2023-06-05T08:00:00,Cancelled
