_id,passenger_id,flight_id,booking_date,class,price,seat_number,airline,luggage_weight,checkin_time,payment_method,booking_channel,frequent_flyer,arrival_airport,destination_country,destination_zone,meal_preference
685abfd60f1531c3d1c78bc2,P03626,FL01976,2023-03-08,Economy,130.16,34C,KLM,25.4,2023-04-05T03:28:31.303131,Bank Transfer,Call Center,Platinum,AMS,Netherlands,Europe,Gluten-Free
685abfd60f1531c3d1c78bc3,P03626,FL01764,2023-08-16,Economy,124.3,39E,British Airways,21.6,2023-09-23T00:37:14.736783,PayPal,Website,Platinum,LIS,Portugal,Europe,Gluten-Free
685abfd60f1531c3d1c78bc4,P03627,FL01584,2023-08-30,Premium Economy,411.42,38B,KLM,11.9,2023-10-20T02:04:18.373890,Apple Pay,Website,NaN,JFK,United States,North America,Diabetic
685abfd60f1531c3d1c78bc5,P03627,FL00379,2023-06-01,Economy,173.88,15C,United Airlines,12.7,2023-07-29T14:10:18.324058,PayPal,Mobile App,Silver,ZRH,Switzerland,Europe,Diabetic
685abfd60f1531c3d1c78bc6,P03627,FL00721,2023-01-04,Economy,126.01,42E,KLM,21.7,2023-01-29T18:40:29.579018,Google Pay,Mobile App,NaN,HND,Japan,Asia,Diabetic
685abfd60f1531c3d1c78bc7,P03627,FL00460,2023-06-09,Economy,157.69,7C,Emirates,27.6,2023-06-28T09:43:56.548262,Google Pay,Travel Agency,Platinum,MEX,Mexico,North America,Diabetic
685abfd60f1531c3d1c78bc8,P03628,FL00736,2023-10-07,Economy,171.56,17E,British Airways,22.7,2023-10-28T14:04:57.121503,Credit Card,Travel Agency,NaN,PEK,China,Asia,No Preference
685abfd60f1531c3d1c78bc9,P03629,FL01621,2023-11-02,Economy,232.17,46D,Singapore Airlines,26.7,2023-11-29T18:17:59.864770,Apple Pay,Mobile App,NaN,HND,Japan,Asia,No Preference
685abfd60f1531c3d1c78bca,P03629,FL00645,2023-03-23,Economy,131.42,10A,Air France,20.7,2023-03-28T03:25:05.664258,Apple Pay,Travel Agency,Silver,MAD,Spain,Europe,No Preference
685abfd60f1531c3d1c78bcb,P03629,FL00960,2023-10-19,Premium Economy,422.29,36E,Air France,4.9,2023-10-29T14:28:49.652872,Bank Transfer,Mobile App,Gold,PEK,China,Asia,No Preference
685abfd60f1531c3d1c78bcc,P03630,FL00281,2022-12-13,Premium Economy,221.73,50A,Emirates,3.3,2023-01-27T05:37:36.967272,Google Pay,Mobile App,NaN,JFK,United States,North America,Vegetarian
685abfd60f1531c3d1c78bcd,P03630,FL00075,2023-02-07,Economy,99.96,27E,Lufthansa,17.6,2023-03-24T14:08:19.694579,Google Pay,Call Center,NaN,YUL,Canada,North America,Vegetarian
685abfd60f1531c3d1c78bce,P03630,FL00085,2023-10-10,Economy,233.34,43E,KLM,0.6,2023-11-25T06:29:58.874684,Apple Pay,Mobile App,NaN,CPT,South Africa,Africa,Vegetarian
685abfd60f1531c3d1c78bcf,P03631,FL00957,2023-10-16,Economy,210.73,21C,KLM,0.2,2023-12-12T02:33:07.634396,Google Pay,Call Center,NaN,JFK,United States,North America,Diabetic
685abfd60f1531c3d1c78bd0,P03631,FL01689,2023-07-10,Economy,227.06,47D,Lufthansa,6.6,2023-08-17T13:53:49.464307,Apple Pay,Call Center,Silver,BKK,Thailand,Asia,Diabetic
685abfd60f1531c3d1c78bd1,P03632,FL00156,2023-11-06,Economy,139.19,46B,United Airlines,23.8,2023-12-20T13:00:22.030732,Google Pay,Mobile App,Platinum,SFO,United States,North America,Vegetarian
685abfd60f1531c3d1c78bd2,P03632,FL00514,2023-02-20,Economy,132.49,24F,British Airways,31.5,2023-04-04T04:21:05.219741,Credit Card,Travel Agency,Gold,ICN,South Korea,Asia,Vegetarian
685abfd60f1531c3d1c78bd3,P03633,FL01444,2023-08-13,Business,619.42,35B,United Airlines,29.4,2023-09-16T06:53:43.631271,Apple Pay,Mobile App,Platinum,YUL,Canada,North America,Halal
685abfd60f1531c3d1c78bd4,P03634,FL00697,2023-10-22,Economy,214.69,27A,Singapore Airlines,4.4,2023-11-04T11:04:44.354208,Google Pay,Website,Silver,DXB,United Arab Emirates,Middle East,Gluten-Free
685abfd60f1531c3d1c78bd5,P03634,FL01263,2023-04-08,Economy,192.72,14B,Lufthansa,11.2,2023-04-29T21:26:37.287300,Google Pay,Call Center,Silver,JNB,South Africa,Africa,Gluten-Free
685abfd60f1531c3d1c78bd6,P03634,FL00636,2023-07-12,Economy,98.28,15B,Emirates,27.6,2023-08-26T18:12:03.083704,Credit Card,Call Center,NaN,DXB,United Arab Emirates,Middle East,Gluten-Free
685abfd60f1531c3d1c78bd7,P03635,FL01292,2023-06-18,Economy,159.39,9B,Singapore Airlines,9.4,2023-07-27T03:44:17.089068,Apple Pay,Call Center,Silver,LIS,Portugal,Europe,Halal
685abfd60f1531c3d1c78bd8,P03635,FL01638,2023-01-26,Economy,227.89,50D,Qatar Airways,4.9,2023-03-20T01:24:49.118017,PayPal,Mobile App,NaN,ZRH,Switzerland,Europe,Halal
685abfd60f1531c3d1c78bd9,P03636,FL01503,2023-04-30,Economy,176.35,35C,Lufthansa,10.1,2023-06-10T03:18:39.940829,Credit Card,Call Center,NaN,BKK,Thailand,Asia,Halal
685abfd60f1531c3d1c78bda,P03636,FL01870,2023-05-19,Economy,152.55,31F,Qatar Airways,4.4,2023-07-18T09:47:55.882704,PayPal,Mobile App,NaN,BOM,India,Asia,Halal
685abfd60f1531c3d1c78bdb,P03636,FL00858,2023-07-19,Premium Economy,315.16,17F,Singapore Airlines,25.2,2023-08-24T00:18:44.632448,Bank Transfer,Mobile App,Platinum,DEL,India,Asia,Halal
685abfd60f1531c3d1c78bdc,P03636,FL01663,2022-11-18,Economy,162.32,49F,Air France,13.8,2023-01-04T11:05:16.665129,PayPal,Mobile App,Silver,YUL,Canada,North America,Halal
685abfd60f1531c3d1c78bdd,P03637,FL01581,2023-03-05,Economy,95.16,11F,Lufthansa,28.4,2023-05-03T09:01:31.813161,Bank Transfer,Mobile App,NaN,DEL,India,Asia,Halal
685abfd60f1531c3d1c78bde,P03637,FL01214,2022-12-12,Economy,224.79,8F,Lufthansa,1,2023-02-05T19:20:04.956201,Apple Pay,Travel Agency,NaN,NRT,Japan,Asia,Halal
685abfd60f1531c3d1c78bdf,P03638,FL01607,2023-11-05,Premium Economy,261.58,26B,Qatar Airways,9.5,2023-11-15T18:25:29.492446,Bank Transfer,Call Center,NaN,JFK,United States,North America,Gluten-Free
685abfd60f1531c3d1c78be0,P03638,FL01860,2023-09-17,Business,577.08,3F,British Airways,8,2023-09-24T23:21:16.981698,PayPal,Website,NaN,DXB,United Arab Emirates,Middle East,Gluten-Free
685abfd60f1531c3d1c78be1,P03638,FL01655,2023-10-22,Economy,124.93,38B,Emirates,20.4,2023-11-07T07:59:46.350097,Credit Card,Call Center,Silver,BKK,Thailand,Asia,Gluten-Free
685abfd60f1531c3d1c78be2,P03638,FL00850,2023-08-05,Economy,122.56,30F,Qatar Airways,20.6,2023-08-22T16:07:00.345433,PayPal,Website,NaN,SFO,United States,North America,Gluten-Free
685abfd60f1531c3d1c78be3,P03639,FL00769,2023-03-04,Economy,207.73,44B,Air France,10,2023-04-05T08:49:28.659988,Apple Pay,Call Center,Gold,AMS,Netherlands,Europe,Vegan
685abfd60f1531c3d1c78be4,P03639,FL00460,2023-05-29,Economy,204.81,53D,Emirates,27.4,2023-06-28T09:59:27.734575,Bank Transfer,Mobile App,Gold,MEX,Mexico,North America,Vegan
685abfd60f1531c3d1c78be5,P03639,FL00055,2023-05-11,Business,433.57,37C,Air France,5.5,2023-05-18T00:00:47.370494,Google Pay,Travel Agency,Gold,LIS,Portugal,Europe,Vegan
685abfd60f1531c3d1c78be6,P03640,FL01420,2023-07-26,Premium Economy,227.36,37E,Air France,9.3,2023-08-16T22:51:40.679631,Google Pay,Website,Silver,ZRH,Switzerland,Europe,Halal
685abfd60f1531c3d1c78be7,P03641,FL00113,2023-06-08,Business,857.79,2D,Singapore Airlines,14.7,2023-06-16T14:17:29.286743,Google Pay,Call Center,Platinum,MAD,Spain,Europe,Gluten-Free
685abfd60f1531c3d1c78be8,P03641,FL00217,2023-04-07,Economy,124.69,31C,Air France,5.4,2023-05-19T14:01:16.607034,PayPal,Call Center,Silver,CPT,South Africa,Africa,Gluten-Free
685abfd60f1531c3d1c78be9,P03641,FL00959,2023-05-17,First,1248.62,46B,Qatar Airways,31.9,2023-07-08T02:38:38.827638,PayPal,Website,Platinum,DXB,United Arab Emirates,Middle East,Gluten-Free
685abfd60f1531c3d1c78bea,P03641,FL01409,2023-03-03,Economy,100.21,7F,Lufthansa,7.9,2023-04-02T20:21:14.983595,PayPal,Call Center,NaN,DEL,India,Asia,Gluten-Free
685abfd60f1531c3d1c78beb,P03642,FL01987,2023-08-01,Business,861.15,5B,KLM,28.8,2023-09-09T08:08:41.327945,Credit Card,Travel Agency,Platinum,ZRH,Switzerland,Europe,Lactose-Free
685abfd60f1531c3d1c78bec,P03643,FL00371,2022-12-29,Economy,99.17,24A,British Airways,27.9,2023-02-16T12:17:01.765877,Credit Card,Travel Agency,NaN,BOM,India,Asia,Diabetic
685abfd60f1531c3d1c78bed,P03643,FL00319,2023-06-01,Economy,133.59,20D,United Airlines,1.4,2023-07-23T07:37:40.543870,Apple Pay,Mobile App,NaN,YUL,Canada,North America,Diabetic
685abfd60f1531c3d1c78bee,P03643,FL00414,2023-02-20,Economy,179.92,15F,Singapore Airlines,15.8,2023-04-11T12:00:34.701226,Apple Pay,Mobile App,Silver,YUL,Canada,North America,Diabetic
685abfd60f1531c3d1c78bef,P03644,FL00045,2023-08-31,Economy,153.33,38D,KLM,13.6,2023-09-21T07:09:58.767019,Bank Transfer,Website,NaN,HND,Japan,Asia,Diabetic
685abfd60f1531c3d1c78bf0,P03645,FL01057,2023-11-06,Economy,200.59,3B,KLM,8,2023-11-21T11:21:41.853436,Apple Pay,Mobile App,Platinum,DXB,United Arab Emirates,Middle East,Gluten-Free
685abfd60f1531c3d1c78bf1,P03645,FL00241,2022-12-28,Business,523.38,17B,Air France,26.9,2023-02-07T19:17:46.499614,Google Pay,Mobile App,NaN,FRA,Germany,Europe,Gluten-Free
685abfd60f1531c3d1c78bf2,P03645,FL00709,2023-10-24,Economy,115.04,53C,Qatar Airways,13,2023-12-09T02:46:50.721746,Apple Pay,Website,NaN,LIS,Portugal,Europe,Gluten-Free
685abfd60f1531c3d1c78bf3,P03646,FL00365,2023-08-13,Business,508.26,37D,Singapore Airlines,30,2023-10-04T13:11:36.665584,Apple Pay,Website,Platinum,DEL,India,Asia,Lactose-Free
685abfd60f1531c3d1c78bf4,P03646,FL00040,2023-03-16,Economy,103.29,44E,Lufthansa,8.5,2023-03-24T01:54:44.115635,Apple Pay,Website,Gold,LIS,Portugal,Europe,Lactose-Free
685abfd60f1531c3d1c78bf5,P03647,FL00011,2023-08-11,Business,506.42,31A,Singapore Airlines,14.4,2023-09-17T17:28:13.787641,Credit Card,Call Center,Silver,LAX,United States,North America,Gluten-Free
685abfd60f1531c3d1c78bf6,P03648,FL01042,2023-04-10,Economy,159.35,27F,KLM,26.8,2023-05-22T08:46:27.352743,Bank Transfer,Website,Gold,BOM,India,Asia,Halal
685abfd60f1531c3d1c78bf7,P03649,FL01891,2023-03-12,Premium Economy,409.2,25B,Emirates,11,2023-03-24T22:14:49.360249,Bank Transfer,Website,Silver,ZRH,Switzerland,Europe,No Preference
685abfd60f1531c3d1c78bf8,P03650,FL01528,2023-05-24,Premium Economy,434.84,56D,Qatar Airways,21.9,2023-07-23T16:39:24.075445,Apple Pay,Call Center,Platinum,MEX,Mexico,North America,Gluten-Free
685abfd60f1531c3d1c78bf9,P03650,FL00501,2023-04-16,Economy,119,15B,Emirates,6.6,2023-05-22T09:12:20.516942,PayPal,Website,Silver,FRA,Germany,Europe,Gluten-Free
685abfd60f1531c3d1c78bfa,P03651,FL01353,2023-01-30,First,1465.32,42E,Qatar Airways,5.1,2023-02-18T21:31:42.106743,Google Pay,Travel Agency,Gold,YUL,Canada,North America,Diabetic
685abfd60f1531c3d1c78bfb,P03651,FL01269,2023-09-18,Economy,200.28,31A,United Airlines,11.8,2023-10-15T20:36:09.723953,Apple Pay,Travel Agency,Gold,PEK,China,Asia,Diabetic
685abfd60f1531c3d1c78bfc,P03651,FL00470,2023-06-30,Premium Economy,363.93,9E,Emirates,6.2,2023-07-21T11:38:41.296239,Google Pay,Call Center,NaN,HND,Japan,Asia,Diabetic
685abfd60f1531c3d1c78bfd,P03652,FL00140,2023-05-26,Economy,110.66,52F,KLM,29.8,2023-06-29T02:35:21.864146,Bank Transfer,Travel Agency,Gold,FRA,Germany,Europe,Gluten-Free
685abfd60f1531c3d1c78bfe,P03652,FL00139,2023-07-01,Economy,153.72,41F,KLM,15,2023-08-25T03:16:51.270170,Credit Card,Website,Silver,BOM,India,Asia,Gluten-Free
685abfd60f1531c3d1c78bff,P03652,FL00080,2023-02-26,Economy,225.31,30D,United Airlines,2.6,2023-04-12T05:58:10.841552,Apple Pay,Mobile App,Silver,BKK,Thailand,Asia,Gluten-Free
685abfd60f1531c3d1c78c00,P03653,FL00265,2023-05-15,Economy,191.88,28B,KLM,7.7,2023-06-29T16:30:40.137736,PayPal,Mobile App,NaN,HND,Japan,Asia,Vegetarian
685abfd60f1531c3d1c78c01,P03653,FL01830,2023-05-23,Economy,97.54,11D,Emirates,29.6,2023-07-17T22:19:13.249016,Bank Transfer,Travel Agency,NaN,BKK,Thailand,Asia,Vegetarian
685abfd60f1531c3d1c78c02,P03654,FL00676,2023-03-27,Economy,131.03,27C,KLM,31.4,2023-05-18T03:06:24.361236,Credit Card,Travel Agency,NaN,JFK,United States,North America,Lactose-Free
685abfd60f1531c3d1c78c03,P03655,FL01268,2022-11-22,Economy,228.36,40D,KLM,31.3,2023-01-16T06:52:09.472142,Bank Transfer,Travel Agency,NaN,NRT,Japan,Asia,Standard
685abfd60f1531c3d1c78c04,P03655,FL00620,2023-09-27,Economy,132.86,20E,Lufthansa,12.6,2023-11-09T21:32:35.250505,Credit Card,Website,Platinum,ZRH,Switzerland,Europe,Standard
685abfd60f1531c3d1c78c05,P03655,FL01379,2023-11-23,Economy,126.9,25F,United Airlines,3.4,2023-12-12T19:43:57.216479,Credit Card,Mobile App,Silver,CPT,South Africa,Africa,Standard
685abfd60f1531c3d1c78c06,P03656,FL00830,2023-03-24,Economy,154.19,59A,Singapore Airlines,27.8,2023-05-05T23:37:50.960526,Bank Transfer,Website,Silver,BKK,Thailand,Asia,Gluten-Free
685abfd60f1531c3d1c78c07,P03656,FL01555,2023-04-10,Business,605.39,48D,Air France,2.1,2023-05-03T22:40:16.333698,Bank Transfer,Mobile App,NaN,MEX,Mexico,North America,Gluten-Free
685abfd60f1531c3d1c78c08,P03657,FL01415,2022-12-05,Premium Economy,239.03,55A,Singapore Airlines,11.5,2023-01-23T23:55:36.656958,Apple Pay,Travel Agency,NaN,NRT,Japan,Asia,No Preference
685abfd60f1531c3d1c78c09,P03657,FL00097,2023-08-10,Economy,145.83,51A,British Airways,31.4,2023-09-03T18:00:14.079119,Apple Pay,Mobile App,Silver,LAX,United States,North America,No Preference
685abfd60f1531c3d1c78c0a,P03657,FL00005,2023-12-22,Economy,189.82,49C,Lufthansa,2.4,2023-12-30T01:23:34.839283,Bank Transfer,Call Center,Platinum,ICN,South Korea,Asia,No Preference
685abfd60f1531c3d1c78c0b,P03658,FL00689,2023-06-26,Premium Economy,355.62,28E,Lufthansa,12.1,2023-08-17T01:00:27.136185,Google Pay,Website,Gold,MEX,Mexico,North America,No Preference
685abfd60f1531c3d1c78c0c,P03658,FL00639,2023-02-26,Economy,189.76,34B,KLM,26.2,2023-03-26T07:30:12.116626,Apple Pay,Website,Silver,JFK,United States,North America,No Preference
685abfd60f1531c3d1c78c0d,P03658,FL00524,2023-09-13,Premium Economy,449.9,37C,Lufthansa,1.1,2023-09-29T18:10:00.630137,Google Pay,Website,Silver,SFO,United States,North America,No Preference
685abfd60f1531c3d1c78c0e,P03658,FL01331,2023-10-08,Business,776.25,17B,Singapore Airlines,1.8,2023-11-05T21:20:19.348182,Bank Transfer,Travel Agency,NaN,SFO,United States,North America,No Preference
685abfd60f1531c3d1c78c0f,P03659,FL01549,2023-12-14,Economy,230.86,11C,Qatar Airways,5,2023-12-31T14:59:09.671794,PayPal,Mobile App,Silver,MAD,Spain,Europe,No Preference
685abfd60f1531c3d1c78c10,P03659,FL01864,2023-10-20,Economy,121.54,21A,Lufthansa,17.9,2023-11-24T05:27:13.337193,Apple Pay,Website,NaN,LIS,Portugal,Europe,No Preference
685abfd60f1531c3d1c78c11,P03660,FL01061,2023-10-11,Premium Economy,200.53,23E,United Airlines,0.9,2023-11-22T15:03:47.907891,Bank Transfer,Mobile App,NaN,LAX,United States,North America,No Preference
685abfd60f1531c3d1c78c12,P03660,FL00538,2023-07-31,First,1219.78,31B,KLM,2.9,2023-08-14T16:17:16.586651,Apple Pay,Mobile App,Platinum,NRT,Japan,Asia,No Preference
685abfd60f1531c3d1c78c13,P03660,FL00890,2023-09-03,Economy,229,23E,Qatar Airways,2.9,2023-10-17T04:44:36.947910,Credit Card,Call Center,Platinum,LAX,United States,North America,No Preference
685abfd60f1531c3d1c78c14,P03661,FL01821,2023-06-12,Economy,179.28,36E,Singapore Airlines,3.6,2023-08-03T17:49:46.533045,Credit Card,Mobile App,Silver,PEK,China,Asia,Vegetarian
685abfd60f1531c3d1c78c15,P03661,FL00730,2023-09-22,Economy,242.83,24E,British Airways,31.8,2023-11-13T11:20:40.696489,Credit Card,Mobile App,Silver,YUL,Canada,North America,Vegetarian
685abfd60f1531c3d1c78c16,P03661,FL00810,2023-10-17,Economy,212.75,2F,Lufthansa,13.8,2023-11-30T11:10:15.797416,Bank Transfer,Website,NaN,NRT,Japan,Asia,Vegetarian
685abfd60f1531c3d1c78c17,P03661,FL00733,2023-03-18,Premium Economy,425.89,34A,British Airways,27,2023-05-02T10:17:43.296618,PayPal,Call Center,NaN,HND,Japan,Asia,Vegetarian
685abfd60f1531c3d1c78c18,P03662,FL01033,2023-08-15,Premium Economy,265.91,31D,Qatar Airways,21.4,2023-08-19T22:41:24.284315,Google Pay,Mobile App,Silver,JNB,South Africa,Africa,Lactose-Free
685abfd60f1531c3d1c78c19,P03662,FL00752,2023-01-21,Premium Economy,264.55,22C,Emirates,27.2,2023-02-22T05:01:04.885647,Apple Pay,Call Center,Silver,BOM,India,Asia,Lactose-Free
685abfd60f1531c3d1c78c1a,P03662,FL01089,2022-12-16,Economy,139.03,23B,British Airways,7.8,2023-02-01T16:53:09.829841,Bank Transfer,Mobile App,Platinum,DXB,United Arab Emirates,Middle East,Lactose-Free
685abfd60f1531c3d1c78c1b,P03662,FL01728,2022-11-11,Economy,228.97,41C,Air France,14,2023-01-03T06:43:30.820439,Google Pay,Mobile App,NaN,CPT,South Africa,Africa,Lactose-Free
685abfd60f1531c3d1c78c1c,P03663,FL00998,2023-08-24,Economy,99.65,45B,British Airways,24.8,2023-09-29T07:13:16.576543,Apple Pay,Website,Silver,ZRH,Switzerland,Europe,Vegan
685abfd60f1531c3d1c78c1d,P03663,FL01988,2023-03-17,Economy,144.72,9E,United Airlines,5.7,2023-04-28T09:00:19.869828,Bank Transfer,Website,Silver,NRT,Japan,Asia,Vegan
685abfd60f1531c3d1c78c1e,P03664,FL00772,2023-02-02,Economy,122.28,4B,Qatar Airways,25.1,2023-03-18T21:56:01.611899,Bank Transfer,Mobile App,NaN,PEK,China,Asia,Gluten-Free
685abfd60f1531c3d1c78c1f,P03664,FL01129,2023-04-04,Economy,152.92,54C,British Airways,30.8,2023-05-11T07:54:28.766126,Google Pay,Website,Silver,FRA,Germany,Europe,Gluten-Free
685abfd60f1531c3d1c78c20,P03664,FL01134,2023-09-22,Economy,166.21,23D,United Airlines,2.8,2023-09-29T13:19:19.441856,Credit Card,Call Center,Platinum,PEK,China,Asia,Gluten-Free
685abfd60f1531c3d1c78c21,P03664,FL01184,2023-09-21,Business,782.12,2A,Lufthansa,31.9,2023-11-10T10:33:16.277842,Credit Card,Travel Agency,NaN,BKK,Thailand,Asia,Gluten-Free
685abfd60f1531c3d1c78c22,P03665,FL00976,2023-10-30,Premium Economy,238.6,59B,Singapore Airlines,15.4,2023-12-15T15:43:18.350286,PayPal,Travel Agency,Silver,ICN,South Korea,Asia,Gluten-Free
685abfd60f1531c3d1c78c23,P03665,FL00853,2023-08-24,Premium Economy,253.52,7F,United Airlines,3.1,2023-08-31T09:22:10.688634,Credit Card,Website,Silver,PEK,China,Asia,Gluten-Free
685abfd60f1531c3d1c78c24,P03665,FL00956,2022-12-11,Business,689.66,44C,KLM,14.2,2023-02-07T12:17:31.050073,PayPal,Mobile App,Silver,MEX,Mexico,North America,Gluten-Free
685abfd60f1531c3d1c78c25,P03665,FL01922,2023-04-25,Economy,181.18,41A,Air France,29.3,2023-05-09T19:02:57.352672,Bank Transfer,Travel Agency,NaN,NRT,Japan,Asia,Gluten-Free
685abfd60f1531c3d1c78c26,P03666,FL00660,2022-12-17,Economy,170.93,33C,Qatar Airways,21.5,2023-01-03T05:02:17.827669,Apple Pay,Call Center,Platinum,JFK,United States,North America,Gluten-Free
685abfd60f1531c3d1c78c27,P03666,FL01541,2022-11-27,Business,759.95,18A,British Airways,9.5,2023-01-23T03:11:23.533582,PayPal,Travel Agency,NaN,CPT,South Africa,Africa,Gluten-Free
685abfd60f1531c3d1c78c28,P03666,FL01833,2022-12-14,Business,583.53,56E,KLM,22.9,2023-01-26T04:52:04.710793,Google Pay,Website,Silver,JFK,United States,North America,Gluten-Free
685abfd60f1531c3d1c78c29,P03666,FL00048,2023-06-08,Economy,118.09,8E,KLM,26.6,2023-07-24T06:05:37.264659,Bank Transfer,Mobile App,NaN,DEL,India,Asia,Gluten-Free
685abfd60f1531c3d1c78c2a,P03667,FL01209,2023-07-24,Premium Economy,415.3,49A,Air France,5.3,2023-08-01T11:16:45.773355,Bank Transfer,Website,Gold,LAX,United States,North America,Halal
685abfd60f1531c3d1c78c2b,P03668,FL01912,2023-05-14,Business,731.14,44A,British Airways,0,2023-07-11T19:19:44.806924,Bank Transfer,Call Center,Gold,MAD,Spain,Europe,No Preference
685abfd60f1531c3d1c78c2c,P03669,FL00400,2023-06-08,Business,463.33,43D,Emirates,28.1,2023-07-25T13:57:44.199153,PayPal,Call Center,NaN,YUL,Canada,North America,Kosher
685abfd60f1531c3d1c78c2d,P03669,FL00326,2023-04-17,Economy,164.54,2E,Emirates,7.9,2023-05-26T08:53:41.882890,PayPal,Call Center,Silver,MAD,Spain,Europe,Kosher
685abfd60f1531c3d1c78c2e,P03669,FL00894,2023-06-04,Economy,168.03,39E,Emirates,0.1,2023-07-11T23:16:07.786336,PayPal,Call Center,NaN,YUL,Canada,North America,Kosher
685abfd60f1531c3d1c78c2f,P03670,FL01576,2023-04-07,Economy,97.53,40A,Qatar Airways,31.9,2023-05-21T15:09:37.805535,PayPal,Call Center,NaN,NRT,Japan,Asia,Diabetic
685abfd60f1531c3d1c78c30,P03670,FL01386,2023-09-17,Economy,233.73,39C,Air France,19.6,2023-10-31T05:52:27.597736,Bank Transfer,Call Center,NaN,YUL,Canada,North America,Diabetic
685abfd60f1531c3d1c78c31,P03670,FL01472,2023-02-19,Premium Economy,381.88,49E,Air France,18.7,2023-03-08T23:18:19.826873,Apple Pay,Website,NaN,AMS,Netherlands,Europe,Diabetic
685abfd60f1531c3d1c78c32,P03670,FL00253,2023-09-24,Business,658.19,35C,Singapore Airlines,6.9,2023-10-02T10:51:57.087580,Bank Transfer,Website,NaN,MEX,Mexico,North America,Diabetic
685abfd60f1531c3d1c78c33,P03671,FL00998,2023-08-02,Economy,135.19,19A,British Airways,20.8,2023-09-29T08:32:26.889415,PayPal,Call Center,Silver,ZRH,Switzerland,Europe,Standard
685abfd60f1531c3d1c78c34,P03671,FL01683,2023-01-03,Economy,158.25,47E,Singapore Airlines,27.9,2023-03-01T21:25:55.877106,Credit Card,Website,Silver,SFO,United States,North America,Standard
685abfd60f1531c3d1c78c35,P03671,FL00693,2023-05-02,Economy,233.2,36C,Air France,3,2023-05-18T23:18:28.567820,PayPal,Travel Agency,Gold,FRA,Germany,Europe,Standard
685abfd60f1531c3d1c78c36,P03672,FL00233,2023-02-23,Economy,156.82,20D,KLM,16.8,2023-03-05T22:37:13.324763,PayPal,Travel Agency,NaN,HND,Japan,Asia,Standard
685abfd60f1531c3d1c78c37,P03673,FL00061,2023-10-09,Economy,102.48,29F,Qatar Airways,13.6,2023-11-10T07:03:13.160280,Credit Card,Travel Agency,Silver,ZRH,Switzerland,Europe,Kosher
685abfd60f1531c3d1c78c38,P03674,FL01912,2023-07-06,Business,836.76,32F,British Airways,13.1,2023-07-11T17:28:17.473022,Bank Transfer,Website,Silver,MAD,Spain,Europe,Gluten-Free
685abfd60f1531c3d1c78c39,P03674,FL00456,2023-12-08,Business,522.6,9C,Lufthansa,7.2,2023-12-30T01:05:56.009314,Bank Transfer,Call Center,NaN,JFK,United States,North America,Gluten-Free
685abfd60f1531c3d1c78c3a,P03674,FL00787,2023-11-03,Business,490.38,50A,Air France,9.2,2023-11-24T12:46:07.250820,Credit Card,Mobile App,Silver,MEX,Mexico,North America,Gluten-Free
685abfd60f1531c3d1c78c3b,P03675,FL01447,2022-12-20,Economy,186.68,37D,United Airlines,25.5,2023-02-16T20:17:03.493859,Apple Pay,Travel Agency,NaN,DEL,India,Asia,Standard
685abfd60f1531c3d1c78c3c,P03676,FL00024,2022-12-02,Premium Economy,404.78,39F,British Airways,18,2023-01-17T01:48:00.176432,Bank Transfer,Travel Agency,Silver,DXB,United Arab Emirates,Middle East,Lactose-Free
685abfd60f1531c3d1c78c3d,P03676,FL00975,2023-09-20,Economy,139.96,31D,British Airways,0.7,2023-10-01T21:51:08.110976,PayPal,Travel Agency,NaN,BKK,Thailand,Asia,Lactose-Free
685abfd60f1531c3d1c78c3e,P03676,FL00138,2023-09-15,Economy,138.17,31E,United Airlines,26,2023-10-10T08:07:48.660747,Bank Transfer,Travel Agency,NaN,BKK,Thailand,Asia,Lactose-Free
685abfd60f1531c3d1c78c3f,P03676,FL00528,2023-03-27,Economy,219.07,59D,KLM,17.5,2023-04-01T20:21:24.222533,Bank Transfer,Mobile App,Platinum,YUL,Canada,North America,Lactose-Free
685abfd60f1531c3d1c78c40,P03677,FL00816,2023-05-17,Premium Economy,345.27,42D,British Airways,21.9,2023-05-23T09:03:57.320478,Credit Card,Travel Agency,NaN,YUL,Canada,North America,Lactose-Free
685abfd60f1531c3d1c78c41,P03677,FL01351,2023-03-02,Economy,202.34,36B,Qatar Airways,21.9,2023-03-14T18:41:12.621258,Apple Pay,Website,Gold,DEL,India,Asia,Lactose-Free
685abfd60f1531c3d1c78c42,P03677,FL00286,2022-12-02,First,1496.17,42B,Lufthansa,4.8,2023-01-14T09:51:59.692764,Apple Pay,Mobile App,NaN,MEX,Mexico,North America,Lactose-Free
685abfd60f1531c3d1c78c43,P03678,FL01545,2023-11-24,Economy,96.35,32B,KLM,14.9,2023-12-07T21:04:46.869528,PayPal,Travel Agency,NaN,AMS,Netherlands,Europe,Gluten-Free
685abfd60f1531c3d1c78c44,P03678,FL00527,2023-02-17,Economy,191.8,54B,Qatar Airways,6.5,2023-04-14T17:51:42.812656,Bank Transfer,Mobile App,Silver,MEX,Mexico,North America,Gluten-Free
685abfd60f1531c3d1c78c45,P03679,FL00020,2023-04-10,Economy,91.59,41A,Singapore Airlines,13,2023-05-07T21:09:12.773622,PayPal,Call Center,Gold,ZRH,Switzerland,Europe,Diabetic
