_id,flight_id,flight_number,departure_airport,arrival_airport,departure_time,arrival_time,status,capacity,airline
685abfc00f1531c3d1c71e86,FL01569,AF871,CDG,MEX,2023-04-02T03:00:00,2023-04-02T08:00:00,Delayed,180,British Airways
685abfc00f1531c3d1c71e87,FL01570,AF945,CDG,HND,2023-05-14T20:00:00,2023-05-15T03:00:00,On Time,250,Qatar Airways
685abfc00f1531c3d1c71e88,FL01571,AF156,CDG,PEK,2023-06-17T21:00:00,2023-06-18T06:00:00,On Time,300,Air France
685abfc00f1531c3d1c71e89,FL01572,AF279,CDG,BOM,2023-05-24T22:00:00,2023-05-25T04:00:00,On Time,180,Air France
685abfc00f1531c3d1c71e8a,FL01573,AF141,CDG,FRA,2023-12-12T05:00:00,2023-12-12T12:00:00,Cancelled,220,Qatar Airways
685abfc00f1531c3d1c71e8b,FL01574,AF683,CDG,JFK,2023-10-02T10:00:00,2023-10-02T14:00:00,Delayed,220,KLM
685abfc00f1531c3d1c71e8c,FL01575,AF497,CDG,PEK,2023-01-14T22:00:00,2023-01-15T10:00:00,On Time,220,Qatar Airways
685abfc00f1531c3d1c71e8d,FL01576,AF128,CDG,NRT,2023-05-21T19:00:00,2023-05-22T06:00:00,Delayed,180,Qatar Airways
685abfc00f1531c3d1c71e8e,FL01577,AF519,CDG,YUL,2023-06-25T16:00:00,2023-06-25T20:00:00,Delayed,250,United Airlines
685abfc00f1531c3d1c71e8f,FL01578,AF732,CDG,ZRH,2023-11-22T11:00:00,2023-11-22T21:00:00,On Time,180,Qatar Airways
685abfc00f1531c3d1c71e90,FL01579,AF670,CDG,AMS,2023-07-06T19:00:00,2023-07-06T21:00:00,Delayed,220,Emirates
685abfc00f1531c3d1c71e91,FL01580,AF614,CDG,BKK,2023-09-18T02:00:00,2023-09-18T07:00:00,On Time,250,Emirates
685abfc00f1531c3d1c71e92,FL01581,AF629,CDG,DEL,2023-05-03T14:00:00,2023-05-04T00:00:00,On Time,220,Lufthansa
685abfc00f1531c3d1c71e93,FL01582,AF421,CDG,JNB,2023-08-06T07:00:00,2023-08-06T11:00:00,Delayed,300,KLM
685abfc00f1531c3d1c71e94,FL01583,AF505,CDG,LIS,2023-11-30T16:00:00,2023-11-30T22:00:00,On Time,180,Singapore Airlines
685abfc00f1531c3d1c71e95,FL01584,AF232,CDG,JFK,2023-10-20T06:00:00,2023-10-20T10:00:00,On Time,300,KLM
685abfc00f1531c3d1c71e96,FL01585,AF837,CDG,BOM,2023-01-07T23:00:00,2023-01-08T11:00:00,On Time,300,British Airways
685abfc00f1531c3d1c71e97,FL01586,AF695,CDG,MEX,2023-01-27T05:00:00,2023-01-27T16:00:00,On Time,250,Singapore Airlines
685abfc00f1531c3d1c71e98,FL01587,AF936,CDG,HND,2023-10-07T01:00:00,2023-10-07T09:00:00,Cancelled,220,United Airlines
685abfc00f1531c3d1c71e99,FL01588,AF872,CDG,JFK,2023-01-28T03:00:00,2023-01-28T05:00:00,Delayed,250,Air France
685abfc00f1531c3d1c71e9a,FL01589,AF909,CDG,YUL,2023-01-13T13:00:00,2023-01-13T22:00:00,Cancelled,250,Singapore Airlines
685abfc00f1531c3d1c71e9b,FL01590,AF444,CDG,LAX,2023-08-10T15:00:00,2023-08-10T19:00:00,On Time,250,Lufthansa
685abfc00f1531c3d1c71e9c,FL01591,AF575,CDG,AMS,2023-12-02T07:00:00,2023-12-02T17:00:00,Cancelled,250,Emirates
685abfc00f1531c3d1c71e9d,FL01592,AF152,CDG,ICN,2023-04-24T01:00:00,2023-04-24T13:00:00,On Time,300,United Airlines
685abfc00f1531c3d1c71e9e,FL01593,AF811,CDG,BOM,2023-12-21T04:00:00,2023-12-21T07:00:00,Delayed,300,KLM
685abfc00f1531c3d1c71e9f,FL01594,AF984,CDG,JFK,2023-10-19T04:00:00,2023-10-19T14:00:00,Delayed,220,British Airways
685abfc00f1531c3d1c71ea0,FL01595,AF827,CDG,SFO,2023-11-25T01:00:00,2023-11-25T06:00:00,Cancelled,250,KLM
685abfc00f1531c3d1c71ea1,FL01596,AF254,CDG,ICN,2023-09-18T16:00:00,2023-09-19T03:00:00,Cancelled,180,Lufthansa
685abfc00f1531c3d1c71ea2,FL01597,AF341,CDG,MEX,2023-01-11T19:00:00,2023-01-11T23:00:00,Cancelled,300,Qatar Airways
685abfc00f1531c3d1c71ea3,FL01598,AF636,CDG,JNB,2023-04-08T05:00:00,2023-04-08T10:00:00,Delayed,180,Lufthansa
685abfc00f1531c3d1c71ea4,FL01599,AF266,CDG,MEX,2023-09-20T06:00:00,2023-09-20T12:00:00,Delayed,180,Singapore Airlines
685abfc00f1531c3d1c71ea5,FL01600,AF827,CDG,DEL,2023-01-16T18:00:00,2023-01-17T04:00:00,Delayed,300,Emirates
685abfc00f1531c3d1c71ea6,FL01601,AF916,CDG,PEK,2023-08-09T22:00:00,2023-08-10T02:00:00,Cancelled,180,Emirates
685abfc00f1531c3d1c71ea7,FL01602,AF616,CDG,YUL,2023-12-09T15:00:00,2023-12-09T21:00:00,Delayed,300,Emirates
685abfc00f1531c3d1c71ea8,FL01603,AF888,CDG,DXB,2023-10-29T10:00:00,2023-10-29T17:00:00,On Time,250,KLM
685abfc00f1531c3d1c71ea9,FL01604,AF467,CDG,DXB,2023-07-14T07:00:00,2023-07-14T13:00:00,On Time,300,United Airlines
685abfc00f1531c3d1c71eaa,FL01605,AF297,CDG,BOM,2023-09-01T00:00:00,2023-09-01T04:00:00,Delayed,180,Lufthansa
685abfc00f1531c3d1c71eab,FL01606,AF936,CDG,ICN,2023-09-02T20:00:00,2023-09-03T08:00:00,On Time,300,British Airways
685abfc00f1531c3d1c71eac,FL01607,AF802,CDG,JFK,2023-11-16T00:00:00,2023-11-16T06:00:00,On Time,220,Qatar Airways
685abfc00f1531c3d1c71ead,FL01608,AF955,CDG,LAX,2023-07-03T18:00:00,2023-07-04T05:00:00,Cancelled,220,KLM
685abfc00f1531c3d1c71eae,FL01609,AF392,CDG,LAX,2023-07-28T01:00:00,2023-07-28T10:00:00,On Time,250,Air France
685abfc00f1531c3d1c71eaf,FL01610,AF392,CDG,JFK,2023-05-12T13:00:00,2023-05-12T23:00:00,Cancelled,250,British Airways
685abfc00f1531c3d1c71eb0,FL01611,AF807,CDG,FRA,2023-09-19T08:00:00,2023-09-19T19:00:00,On Time,300,Singapore Airlines
685abfc00f1531c3d1c71eb1,FL01612,AF775,CDG,FRA,2023-12-15T18:00:00,2023-12-16T06:00:00,Delayed,250,KLM
685abfc00f1531c3d1c71eb2,FL01613,AF834,CDG,LAX,2023-01-02T22:00:00,2023-01-03T04:00:00,Delayed,180,KLM
685abfc00f1531c3d1c71eb3,FL01614,AF438,CDG,ICN,2023-05-18T14:00:00,2023-05-19T01:00:00,Delayed,220,KLM
685abfc00f1531c3d1c71eb4,FL01615,AF502,CDG,JNB,2023-05-16T18:00:00,2023-05-17T06:00:00,Cancelled,220,British Airways
685abfc00f1531c3d1c71eb5,FL01616,AF317,CDG,MEX,2023-06-07T01:00:00,2023-06-07T05:00:00,Cancelled,300,Emirates
685abfc00f1531c3d1c71eb6,FL01617,AF459,CDG,ICN,2023-05-19T14:00:00,2023-05-19T17:00:00,On Time,300,KLM
685abfc00f1531c3d1c71eb7,FL01618,AF814,CDG,DXB,2023-05-23T15:00:00,2023-05-23T21:00:00,Delayed,250,KLM
685abfc00f1531c3d1c71eb8,FL01619,AF622,CDG,ICN,2023-03-25T20:00:00,2023-03-26T06:00:00,Delayed,180,Qatar Airways
685abfc00f1531c3d1c71eb9,FL01620,AF459,CDG,LIS,2023-11-25T23:00:00,2023-11-26T02:00:00,Cancelled,300,KLM
685abfc00f1531c3d1c71eba,FL01621,AF546,CDG,HND,2023-11-29T21:00:00,2023-11-30T09:00:00,Delayed,300,Singapore Airlines
685abfc00f1531c3d1c71ebb,FL01622,AF718,CDG,JNB,2023-12-05T07:00:00,2023-12-05T19:00:00,On Time,250,Air France
685abfc00f1531c3d1c71ebc,FL01623,AF894,CDG,BKK,2023-10-21T07:00:00,2023-10-21T09:00:00,On Time,180,United Airlines
685abfc00f1531c3d1c71ebd,FL01624,AF720,CDG,ICN,2023-07-12T21:00:00,2023-07-13T06:00:00,On Time,220,Air France
685abfc00f1531c3d1c71ebe,FL01625,AF791,CDG,BKK,2023-10-20T04:00:00,2023-10-20T08:00:00,Cancelled,180,Lufthansa
685abfc00f1531c3d1c71ebf,FL01626,AF860,CDG,AMS,2023-04-17T21:00:00,2023-04-18T00:00:00,On Time,220,Emirates
685abfc00f1531c3d1c71ec0,FL01627,AF555,CDG,BKK,2023-01-28T05:00:00,2023-01-28T08:00:00,On Time,250,Air France
685abfc00f1531c3d1c71ec1,FL01628,AF714,CDG,BOM,2023-03-15T10:00:00,2023-03-15T20:00:00,Cancelled,220,Qatar Airways
685abfc00f1531c3d1c71ec2,FL01629,AF386,CDG,JFK,2023-06-05T09:00:00,2023-06-05T21:00:00,On Time,250,British Airways
685abfc00f1531c3d1c71ec3,FL01630,AF630,CDG,BOM,2023-08-07T05:00:00,2023-08-07T16:00:00,Cancelled,180,Emirates
685abfc00f1531c3d1c71ec4,FL01631,AF611,CDG,FRA,2023-01-17T01:00:00,2023-01-17T05:00:00,Delayed,220,Lufthansa
685abfc00f1531c3d1c71ec5,FL01632,AF755,CDG,DXB,2023-08-15T01:00:00,2023-08-15T10:00:00,Delayed,300,Lufthansa
685abfc00f1531c3d1c71ec6,FL01633,AF235,CDG,MAD,2023-01-18T17:00:00,2023-01-18T22:00:00,Delayed,180,KLM
685abfc00f1531c3d1c71ec7,FL01634,AF235,CDG,NRT,2023-01-22T00:00:00,2023-01-22T02:00:00,Cancelled,300,Lufthansa
685abfc00f1531c3d1c71ec8,FL01635,AF669,CDG,AMS,2023-05-30T15:00:00,2023-05-30T22:00:00,Cancelled,300,British Airways
685abfc00f1531c3d1c71ec9,FL01636,AF209,CDG,PEK,2023-06-16T03:00:00,2023-06-16T13:00:00,Delayed,180,Qatar Airways
685abfc00f1531c3d1c71eca,FL01637,AF813,CDG,DXB,2023-07-25T01:00:00,2023-07-25T08:00:00,Delayed,300,United Airlines
685abfc00f1531c3d1c71ecb,FL01638,AF372,CDG,ZRH,2023-03-20T07:00:00,2023-03-20T11:00:00,Cancelled,300,Qatar Airways
685abfc00f1531c3d1c71ecc,FL01639,AF676,CDG,SFO,2023-08-31T12:00:00,2023-08-31T14:00:00,Cancelled,300,United Airlines
685abfc00f1531c3d1c71ecd,FL01640,AF201,CDG,MEX,2023-10-28T06:00:00,2023-10-28T09:00:00,On Time,220,Emirates
685abfc00f1531c3d1c71ece,FL01641,AF847,CDG,JFK,2023-05-31T18:00:00,2023-06-01T02:00:00,Cancelled,300,Emirates
685abfc00f1531c3d1c71ecf,FL01642,AF384,CDG,BKK,2023-07-02T18:00:00,2023-07-03T00:00:00,On Time,220,Air France
685abfc00f1531c3d1c71ed0,FL01643,AF171,CDG,MEX,2023-02-15T23:00:00,2023-02-16T05:00:00,Delayed,300,KLM
685abfc00f1531c3d1c71ed1,FL01644,AF871,CDG,LIS,2023-04-28T08:00:00,2023-04-28T14:00:00,On Time,250,Air France
685abfc00f1531c3d1c71ed2,FL01645,AF832,CDG,SFO,2023-09-26T11:00:00,2023-09-26T13:00:00,Delayed,220,Lufthansa
685abfc00f1531c3d1c71ed3,FL01646,AF798,CDG,JFK,2023-05-31T18:00:00,2023-06-01T05:00:00,Cancelled,180,Qatar Airways
685abfc00f1531c3d1c71ed4,FL01647,AF812,CDG,MAD,2023-08-23T08:00:00,2023-08-23T16:00:00,Delayed,300,United Airlines
685abfc00f1531c3d1c71ed5,FL01648,AF435,CDG,PEK,2023-03-08T19:00:00,2023-03-09T03:00:00,Delayed,220,United Airlines
685abfc00f1531c3d1c71ed6,FL01649,AF886,CDG,HND,2023-09-27T01:00:00,2023-09-27T04:00:00,Delayed,180,KLM
685abfc00f1531c3d1c71ed7,FL01650,AF522,CDG,MEX,2023-06-09T11:00:00,2023-06-09T16:00:00,Delayed,300,Lufthansa
685abfc00f1531c3d1c71ed8,FL01651,AF735,CDG,PEK,2023-07-25T00:00:00,2023-07-25T07:00:00,Delayed,250,KLM
685abfc00f1531c3d1c71ed9,FL01652,AF752,CDG,FRA,2023-07-16T03:00:00,2023-07-16T14:00:00,Delayed,300,United Airlines
685abfc00f1531c3d1c71eda,FL01653,AF414,CDG,FRA,2023-05-24T13:00:00,2023-05-25T01:00:00,On Time,300,Air France
685abfc00f1531c3d1c71edb,FL01654,AF210,CDG,HND,2023-12-09T22:00:00,2023-12-10T05:00:00,Cancelled,300,Lufthansa
685abfc00f1531c3d1c71edc,FL01655,AF741,CDG,BKK,2023-11-07T12:00:00,2023-11-07T14:00:00,Cancelled,300,Emirates
685abfc00f1531c3d1c71edd,FL01656,AF508,CDG,YUL,2023-12-29T21:00:00,2023-12-30T00:00:00,Cancelled,220,British Airways
685abfc00f1531c3d1c71ede,FL01657,AF346,CDG,ICN,2023-04-29T19:00:00,2023-04-30T03:00:00,Cancelled,220,Qatar Airways
685abfc00f1531c3d1c71edf,FL01658,AF837,CDG,ZRH,2023-07-26T21:00:00,2023-07-27T07:00:00,Cancelled,300,KLM
685abfc00f1531c3d1c71ee0,FL01659,AF638,CDG,BOM,2023-09-29T01:00:00,2023-09-29T06:00:00,On Time,180,Qatar Airways
685abfc00f1531c3d1c71ee1,FL01660,AF888,CDG,SFO,2023-05-08T15:00:00,2023-05-09T02:00:00,On Time,220,Qatar Airways
685abfc00f1531c3d1c71ee2,FL01661,AF652,CDG,BOM,2023-03-29T11:00:00,2023-03-29T21:00:00,On Time,220,Air France
685abfc00f1531c3d1c71ee3,FL01662,AF236,CDG,JFK,2023-09-19T00:00:00,2023-09-19T07:00:00,Cancelled,180,Lufthansa
685abfc00f1531c3d1c71ee4,FL01663,AF143,CDG,YUL,2023-01-04T15:00:00,2023-01-05T01:00:00,On Time,300,Air France
685abfc00f1531c3d1c71ee5,FL01664,AF346,CDG,SFO,2023-07-07T07:00:00,2023-07-07T10:00:00,On Time,250,Lufthansa
685abfc00f1531c3d1c71ee6,FL01665,AF414,CDG,NRT,2023-02-16T02:00:00,2023-02-16T09:00:00,Cancelled,300,Emirates
685abfc00f1531c3d1c71ee7,FL01666,AF534,CDG,NRT,2023-01-14T06:00:00,2023-01-14T18:00:00,Cancelled,220,Qatar Airways
685abfc00f1531c3d1c71ee8,FL01667,AF478,CDG,JNB,2023-03-31T11:00:00,2023-03-31T13:00:00,Cancelled,250,Lufthansa
685abfc00f1531c3d1c71ee9,FL01668,AF149,CDG,FRA,2023-11-09T06:00:00,2023-11-09T14:00:00,On Time,180,Emirates
685abfc00f1531c3d1c71eea,FL01669,AF431,CDG,PEK,2023-03-27T09:00:00,2023-03-27T12:00:00,On Time,300,KLM
685abfc00f1531c3d1c71eeb,FL01670,AF232,CDG,LIS,2023-02-28T06:00:00,2023-02-28T17:00:00,Cancelled,220,Lufthansa
685abfc00f1531c3d1c71eec,FL01671,AF297,CDG,BKK,2023-07-04T01:00:00,2023-07-04T11:00:00,Cancelled,250,Air France
685abfc00f1531c3d1c71eed,FL01672,AF271,CDG,HND,2023-06-04T21:00:00,2023-06-04T23:00:00,On Time,180,British Airways
685abfc00f1531c3d1c71eee,FL01673,AF610,CDG,FRA,2023-01-09T09:00:00,2023-01-09T20:00:00,Delayed,250,Emirates
685abfc00f1531c3d1c71eef,FL01674,AF642,CDG,MAD,2023-01-08T15:00:00,2023-01-08T23:00:00,Delayed,220,Emirates
685abfc00f1531c3d1c71ef0,FL01675,AF414,CDG,PEK,2023-06-25T08:00:00,2023-06-25T10:00:00,Delayed,220,United Airlines
685abfc00f1531c3d1c71ef1,FL01676,AF443,CDG,BKK,2023-08-06T18:00:00,2023-08-07T03:00:00,Cancelled,250,KLM
685abfc00f1531c3d1c71ef2,FL01677,AF652,CDG,BOM,2023-11-08T17:00:00,2023-11-08T21:00:00,Cancelled,180,Lufthansa
685abfc00f1531c3d1c71ef3,FL01678,AF625,CDG,DEL,2023-04-06T14:00:00,2023-04-06T16:00:00,Cancelled,250,Qatar Airways
685abfc00f1531c3d1c71ef4,FL01679,AF349,CDG,LAX,2023-02-27T03:00:00,2023-02-27T14:00:00,On Time,300,British Airways
685abfc00f1531c3d1c71ef5,FL01680,AF271,CDG,JFK,2023-02-02T15:00:00,2023-02-02T23:00:00,Delayed,220,Lufthansa
685abfc00f1531c3d1c71ef6,FL01681,AF931,CDG,ICN,2023-08-21T03:00:00,2023-08-21T15:00:00,Delayed,180,Qatar Airways
685abfc00f1531c3d1c71ef7,FL01682,AF428,CDG,JFK,2023-11-18T19:00:00,2023-11-18T22:00:00,Cancelled,300,United Airlines
685abfc00f1531c3d1c71ef8,FL01683,AF272,CDG,SFO,2023-03-02T00:00:00,2023-03-02T05:00:00,On Time,300,Singapore Airlines
685abfc00f1531c3d1c71ef9,FL01684,AF680,CDG,JNB,2023-08-22T10:00:00,2023-08-22T17:00:00,On Time,300,Air France
685abfc00f1531c3d1c71efa,FL01685,AF153,CDG,LAX,2023-12-04T09:00:00,2023-12-04T13:00:00,On Time,250,KLM
685abfc00f1531c3d1c71efb,FL01686,AF381,CDG,CPT,2023-03-22T04:00:00,2023-03-22T16:00:00,Delayed,220,Lufthansa
685abfc00f1531c3d1c71efc,FL01687,AF361,CDG,YUL,2023-08-07T22:00:00,2023-08-08T00:00:00,Delayed,220,Singapore Airlines
685abfc00f1531c3d1c71efd,FL01688,AF382,CDG,BKK,2023-09-20T19:00:00,2023-09-21T07:00:00,On Time,250,Lufthansa
685abfc00f1531c3d1c71efe,FL01689,AF283,CDG,BKK,2023-08-17T17:00:00,2023-08-18T00:00:00,Delayed,250,Lufthansa
685abfc00f1531c3d1c71eff,FL01690,AF492,CDG,LAX,2023-08-26T04:00:00,2023-08-26T08:00:00,Delayed,250,United Airlines
685abfc00f1531c3d1c71f00,FL01691,AF135,CDG,ICN,2023-10-11T06:00:00,2023-10-11T17:00:00,On Time,220,KLM
685abfc00f1531c3d1c71f01,FL01692,AF593,CDG,FRA,2023-07-05T10:00:00,2023-07-05T17:00:00,On Time,250,British Airways
685abfc00f1531c3d1c71f02,FL01693,AF580,CDG,HND,2023-03-23T13:00:00,2023-03-23T19:00:00,Cancelled,180,United Airlines
685abfc00f1531c3d1c71f03,FL01694,AF268,CDG,DEL,2023-12-17T20:00:00,2023-12-18T05:00:00,Cancelled,220,Qatar Airways
685abfc00f1531c3d1c71f04,FL01695,AF612,CDG,BKK,2023-01-06T15:00:00,2023-01-06T23:00:00,On Time,250,Qatar Airways
685abfc00f1531c3d1c71f05,FL01696,AF459,CDG,NRT,2023-04-05T11:00:00,2023-04-05T20:00:00,Cancelled,250,Lufthansa
685abfc00f1531c3d1c71f06,FL01697,AF140,CDG,MAD,2023-11-26T20:00:00,2023-11-27T00:00:00,Cancelled,220,Lufthansa
685abfc00f1531c3d1c71f07,FL01698,AF283,CDG,FRA,2023-08-10T06:00:00,2023-08-10T13:00:00,On Time,220,Qatar Airways
685abfc00f1531c3d1c71f08,FL01699,AF842,CDG,YUL,2023-10-29T07:00:00,2023-10-29T19:00:00,On Time,300,Emirates
685abfc00f1531c3d1c71f09,FL01700,AF632,CDG,SFO,2023-08-31T08:00:00,2023-08-31T13:00:00,Cancelled,250,Singapore Airlines
685abfc00f1531c3d1c71f0a,FL01701,AF157,CDG,HND,2023-03-19T15:00:00,2023-03-20T02:00:00,Cancelled,180,Singapore Airlines
685abfc00f1531c3d1c71f0b,FL01702,AF399,CDG,MAD,2023-01-26T13:00:00,2023-01-26T21:00:00,Delayed,300,Lufthansa
685abfc00f1531c3d1c71f0c,FL01703,AF253,CDG,DXB,2023-06-14T04:00:00,2023-06-14T13:00:00,Cancelled,300,Emirates
685abfc00f1531c3d1c71f0d,FL01704,AF427,CDG,HND,2023-03-14T14:00:00,2023-03-14T22:00:00,Delayed,250,Air France
685abfc00f1531c3d1c71f0e,FL01705,AF869,CDG,NRT,2023-06-13T18:00:00,2023-06-14T00:00:00,Delayed,250,Singapore Airlines
685abfc00f1531c3d1c71f0f,FL01706,AF167,CDG,JNB,2023-04-21T23:00:00,2023-04-22T10:00:00,Cancelled,220,Qatar Airways
685abfc00f1531c3d1c71f10,FL01707,AF159,CDG,MEX,2023-11-03T21:00:00,2023-11-04T03:00:00,Cancelled,250,United Airlines
685abfc00f1531c3d1c71f11,FL01708,AF926,CDG,ICN,2023-02-26T10:00:00,2023-02-26T15:00:00,On Time,300,Air France
685abfc00f1531c3d1c71f12,FL01709,AF225,CDG,AMS,2023-11-15T08:00:00,2023-11-15T12:00:00,Delayed,220,Lufthansa
685abfc00f1531c3d1c71f13,FL01710,AF309,CDG,PEK,2023-01-09T05:00:00,2023-01-09T09:00:00,Delayed,250,Singapore Airlines
685abfc00f1531c3d1c71f14,FL01711,AF413,CDG,JFK,2023-05-28T14:00:00,2023-05-29T00:00:00,On Time,250,KLM
685abfc00f1531c3d1c71f15,FL01712,AF768,CDG,HND,2023-08-09T10:00:00,2023-08-09T14:00:00,Cancelled,250,British Airways
685abfc00f1531c3d1c71f16,FL01713,AF838,CDG,SFO,2023-03-10T11:00:00,2023-03-10T23:00:00,On Time,250,Singapore Airlines
685abfc00f1531c3d1c71f17,FL01714,AF442,CDG,BOM,2023-06-23T08:00:00,2023-06-23T12:00:00,On Time,300,Air France
685abfc00f1531c3d1c71f18,FL01715,AF314,CDG,LIS,2023-07-19T02:00:00,2023-07-19T10:00:00,Cancelled,180,KLM
685abfc00f1531c3d1c71f19,FL01716,AF357,CDG,YUL,2023-02-21T19:00:00,2023-02-22T00:00:00,Delayed,250,KLM
685abfc00f1531c3d1c71f1a,FL01717,AF826,CDG,PEK,2023-04-30T01:00:00,2023-04-30T08:00:00,Cancelled,300,Emirates
685abfc00f1531c3d1c71f1b,FL01718,AF954,CDG,YUL,2023-10-25T21:00:00,2023-10-26T05:00:00,Cancelled,250,KLM
685abfc00f1531c3d1c71f1c,FL01719,AF771,CDG,BKK,2023-05-28T15:00:00,2023-05-28T21:00:00,Delayed,250,Qatar Airways
685abfc00f1531c3d1c71f1d,FL01720,AF814,CDG,DEL,2023-04-06T15:00:00,2023-04-06T17:00:00,On Time,250,British Airways
685abfc00f1531c3d1c71f1e,FL01721,AF542,CDG,BOM,2023-02-09T01:00:00,2023-02-09T06:00:00,Cancelled,250,Lufthansa
685abfc00f1531c3d1c71f1f,FL01722,AF507,CDG,ICN,2023-06-29T01:00:00,2023-06-29T12:00:00,Cancelled,220,KLM
685abfc00f1531c3d1c71f20,FL01723,AF649,CDG,YUL,2023-04-17T10:00:00,2023-04-17T21:00:00,Delayed,250,Qatar Airways
685abfc00f1531c3d1c71f21,FL01724,AF101,CDG,SFO,2023-06-22T16:00:00,2023-06-23T00:00:00,Delayed,250,Singapore Airlines
685abfc00f1531c3d1c71f22,FL01725,AF466,CDG,YUL,2023-11-22T02:00:00,2023-11-22T11:00:00,Delayed,300,United Airlines
685abfc00f1531c3d1c71f23,FL01726,AF646,CDG,AMS,2023-02-02T05:00:00,2023-02-02T16:00:00,Delayed,220,Qatar Airways
685abfc00f1531c3d1c71f24,FL01727,AF763,CDG,SFO,2023-01-27T18:00:00,2023-01-27T20:00:00,Cancelled,220,British Airways
685abfc00f1531c3d1c71f25,FL01728,AF105,CDG,CPT,2023-01-03T10:00:00,2023-01-03T13:00:00,Cancelled,250,Air France
685abfc00f1531c3d1c71f26,FL01729,AF914,CDG,HND,2023-02-13T21:00:00,2023-02-14T00:00:00,Delayed,250,United Airlines
685abfc00f1531c3d1c71f27,FL01730,AF881,CDG,CPT,2023-05-31T16:00:00,2023-06-01T04:00:00,Delayed,220,Singapore Airlines
685abfc00f1531c3d1c71f28,FL01731,AF234,CDG,LIS,2023-05-21T16:00:00,2023-05-21T23:00:00,Delayed,220,Air France
685abfc00f1531c3d1c71f29,FL01732,AF845,CDG,JNB,2023-02-05T18:00:00,2023-02-05T22:00:00,Delayed,300,United Airlines
685abfc00f1531c3d1c71f2a,FL01733,AF379,CDG,AMS,2023-05-10T18:00:00,2023-05-11T02:00:00,Cancelled,250,United Airlines
685abfc00f1531c3d1c71f2b,FL01734,AF159,CDG,MEX,2023-09-03T16:00:00,2023-09-03T20:00:00,Delayed,300,Lufthansa
685abfc00f1531c3d1c71f2c,FL01735,AF667,CDG,ICN,2023-12-05T08:00:00,2023-12-05T12:00:00,Cancelled,250,United Airlines
685abfc00f1531c3d1c71f2d,FL01736,AF868,CDG,HND,2023-12-09T12:00:00,2023-12-09T20:00:00,Cancelled,300,Lufthansa
685abfc00f1531c3d1c71f2e,FL01737,AF946,CDG,BKK,2023-11-03T12:00:00,2023-11-03T18:00:00,Delayed,250,Qatar Airways
685abfc00f1531c3d1c71f2f,FL01738,AF675,CDG,PEK,2023-07-11T01:00:00,2023-07-11T03:00:00,Cancelled,300,KLM
685abfc00f1531c3d1c71f30,FL01739,AF779,CDG,LIS,2023-03-10T02:00:00,2023-03-10T14:00:00,Delayed,220,British Airways
685abfc00f1531c3d1c71f31,FL01740,AF504,CDG,HND,2023-05-26T20:00:00,2023-05-27T03:00:00,Delayed,180,British Airways
685abfc00f1531c3d1c71f32,FL01741,AF253,CDG,CPT,2023-10-24T15:00:00,2023-10-24T19:00:00,Delayed,180,Qatar Airways
685abfc00f1531c3d1c71f33,FL01742,AF450,CDG,DXB,2023-01-12T18:00:00,2023-01-12T22:00:00,Cancelled,220,Emirates
685abfc00f1531c3d1c71f34,FL01743,AF232,CDG,AMS,2023-11-26T03:00:00,2023-11-26T05:00:00,On Time,300,Lufthansa
685abfc00f1531c3d1c71f35,FL01744,AF605,CDG,CPT,2023-03-13T03:00:00,2023-03-13T09:00:00,On Time,250,Singapore Airlines
685abfc00f1531c3d1c71f36,FL01745,AF802,CDG,MEX,2023-05-07T17:00:00,2023-05-07T22:00:00,On Time,300,KLM
685abfc00f1531c3d1c71f37,FL01746,AF447,CDG,MAD,2023-03-28T00:00:00,2023-03-28T11:00:00,Cancelled,180,British Airways
685abfc00f1531c3d1c71f38,FL01747,AF282,CDG,BOM,2023-10-04T23:00:00,2023-10-05T03:00:00,Cancelled,300,British Airways
685abfc00f1531c3d1c71f39,FL01748,AF691,CDG,FRA,2023-12-06T04:00:00,2023-12-06T06:00:00,On Time,300,British Airways
685abfc00f1531c3d1c71f3a,FL01749,AF546,CDG,JNB,2023-02-22T01:00:00,2023-02-22T11:00:00,Delayed,300,Qatar Airways
685abfc00f1531c3d1c71f3b,FL01750,AF930,CDG,FRA,2023-05-02T04:00:00,2023-05-02T12:00:00,Cancelled,220,Qatar Airways
685abfc00f1531c3d1c71f3c,FL01751,AF519,CDG,HND,2023-04-14T04:00:00,2023-04-14T16:00:00,Delayed,220,British Airways
685abfc00f1531c3d1c71f3d,FL01752,AF179,CDG,MAD,2023-05-18T00:00:00,2023-05-18T05:00:00,On Time,180,KLM
685abfc00f1531c3d1c71f3e,FL01753,AF848,CDG,BOM,2023-11-19T14:00:00,2023-11-19T20:00:00,Cancelled,220,Lufthansa
685abfc00f1531c3d1c71f3f,FL01754,AF874,CDG,HND,2023-03-09T23:00:00,2023-03-10T09:00:00,Cancelled,300,United Airlines
685abfc00f1531c3d1c71f40,FL01755,AF502,CDG,ZRH,2023-06-24T20:00:00,2023-06-25T05:00:00,Cancelled,220,Lufthansa
685abfc00f1531c3d1c71f41,FL01756,AF928,CDG,HND,2023-05-20T14:00:00,2023-05-20T20:00:00,Cancelled,220,Lufthansa
685abfc00f1531c3d1c71f42,FL01757,AF505,CDG,NRT,2023-02-12T07:00:00,2023-02-12T09:00:00,Cancelled,250,KLM
